uid	iid	label	time
401	315	1	891031464
591	655	1	891031469
591	211	1	891031469
591	516	0	891031469
591	202	0	891031469
591	210	0	891031469
903	544	0	891031470
915	300	0	891031477
915	334	0	891031477
903	121	0	891031487
591	732	0	891031500
591	85	0	891031500
591	428	1	891031500
591	204	1	891031500
591	382	1	891031500
591	787	0	891031500
903	1008	0	891031505
401	272	0	891031508
591	88	0	891031525
591	580	0	891031526
591	66	0	891031526
591	26	0	891031526
401	751	0	891031532
401	321	0	891031554
591	94	0	891031603
591	1111	1	891031603
591	710	0	891031603
401	294	0	891031621
903	13	1	891031632
591	393	1	891031644
591	1041	0	891031644
591	110	0	891031676
903	410	1	891031677
903	281	1	891031677
903	111	0	891031677
903	405	1	891031678
903	324	1	891031697
903	595	0	891031714
903	252	0	891031715
401	328	1	891031723
401	342	0	891031723
591	168	0	891031724
591	523	1	891031724
591	435	1	891031724
903	240	1	891031730
903	928	0	891031749
401	316	1	891031756
903	820	1	891031768
401	322	0	891031784
401	748	0	891031784
401	312	0	891031784
903	409	1	891031794
903	105	0	891031794
903	118	1	891031794
339	343	0	891031800
903	977	0	891031810
903	871	0	891031833
903	824	0	891031833
903	1381	1	891031864
401	892	0	891031867
401	243	0	891031867
903	106	0	891031883
903	994	0	891031883
903	1009	1	891031906
903	1048	1	891031906
903	696	0	891031906
401	678	0	891031936
903	1132	0	891031949
903	931	0	891032038
903	412	0	891032077
903	120	0	891032101
903	369	1	891032101
903	254	0	891032101
623	286	0	891032107
339	126	1	891032121
339	483	1	891032121
623	288	0	891032140
339	654	1	891032150
339	98	1	891032150
339	327	1	891032150
401	100	1	891032170
401	1	0	891032170
401	127	0	891032170
339	1301	0	891032189
339	357	1	891032189
339	607	1	891032189
339	508	1	891032189
339	435	1	891032189
401	9	0	891032218
339	86	1	891032221
339	56	1	891032221
339	657	1	891032221
339	589	1	891032221
835	288	0	891032224
835	354	0	891032224
835	313	1	891032224
835	286	0	891032224
339	32	1	891032255
339	504	1	891032255
339	234	1	891032255
339	346	1	891032255
339	186	1	891032255
401	14	0	891032271
401	275	1	891032271
623	283	1	891032275
623	127	1	891032275
339	216	0	891032286
339	100	1	891032286
339	170	1	891032286
339	474	1	891032286
623	181	1	891032291
401	111	1	891032296
401	137	0	891032316
339	174	1	891032320
339	496	1	891032320
401	273	0	891032334
339	428	1	891032349
339	127	1	891032349
339	286	1	891032349
339	1	1	891032349
835	294	0	891032356
623	258	1	891032358
401	248	0	891032367
401	515	1	891032367
401	1011	0	891032367
401	237	0	891032367
623	15	1	891032375
339	157	1	891032379
339	11	1	891032379
339	58	0	891032379
339	488	1	891032379
339	269	1	891032379
835	988	0	891032391
835	325	1	891032391
401	278	1	891032412
401	25	1	891032412
339	772	1	891032413
339	485	1	891032413
339	530	1	891032413
339	176	1	891032413
401	508	0	891032433
623	298	0	891032433
401	276	1	891032433
339	192	1	891032438
339	650	1	891032438
401	405	0	891032453
401	284	0	891032453
339	478	1	891032466
339	203	1	891032466
401	235	0	891032474
401	225	0	891032474
401	471	1	891032495
401	1289	0	891032495
339	156	1	891032495
339	276	1	891032495
339	484	1	891032495
401	535	0	891032518
401	181	0	891032518
835	127	1	891032536
339	603	1	891032542
339	317	1	891032542
339	28	1	891032542
401	257	0	891032563
401	117	0	891032563
339	199	1	891032576
339	50	1	891032576
339	195	0	891032576
835	591	1	891032579
401	282	0	891032584
401	151	0	891032584
339	209	1	891032600
401	591	0	891032607
401	1016	0	891032607
401	280	0	891032607
401	1009	1	891032626
835	685	1	891032627
339	469	1	891032633
339	69	1	891032633
903	333	1	891032653
835	1278	1	891032653
339	12	1	891032659
401	121	0	891032662
401	762	0	891032662
401	147	0	891032662
401	815	0	891032662
401	866	0	891032697
339	187	1	891032700
339	79	1	891032701
339	479	1	891032701
339	47	1	891032701
835	281	1	891032718
339	806	1	891032737
339	525	1	891032737
339	521	1	891032737
401	318	1	891032737
401	484	0	891032737
835	257	0	891032738
775	286	1	891032741
775	272	1	891032742
775	269	1	891032742
775	270	0	891032742
775	315	1	891032742
775	302	0	891032742
401	64	0	891032757
903	175	1	891032760
835	25	1	891032764
339	30	0	891032765
339	55	0	891032765
775	344	1	891032777
835	285	1	891032792
339	175	1	891032793
903	651	1	891032793
903	479	1	891032793
339	179	1	891032793
339	527	1	891032793
339	180	1	891032793
903	318	1	891032793
339	582	1	891032793
835	405	0	891032793
401	216	1	891032803
401	174	1	891032803
775	750	1	891032804
775	348	0	891032804
339	208	1	891032827
339	238	1	891032827
339	183	1	891032828
775	305	1	891032837
775	310	0	891032837
775	313	1	891032837
775	258	1	891032837
775	347	0	891032837
903	89	1	891032842
903	96	0	891032842
903	1073	0	891032842
401	429	0	891032847
401	133	1	891032847
401	191	1	891032847
339	475	1	891032856
339	298	0	891032856
775	887	1	891032866
775	312	0	891032866
401	707	0	891032868
401	44	1	891032868
835	458	1	891032869
903	198	1	891032872
903	357	1	891032872
903	183	1	891032872
903	191	1	891032872
339	124	1	891032885
339	480	1	891032885
339	185	1	891032885
339	511	1	891032885
339	154	1	891032885
775	345	1	891032895
401	172	0	891032896
401	199	0	891032896
401	357	1	891032896
835	225	0	891032898
835	928	0	891032899
903	203	1	891032911
903	520	1	891032911
401	135	0	891032919
401	527	1	891032919
401	651	1	891032919
775	331	1	891032923
835	15	1	891032930
835	628	0	891032930
401	173	0	891032937
339	7	1	891032952
339	663	1	891032952
339	132	1	891032953
339	642	1	891032953
775	327	1	891032956
775	900	0	891032956
775	300	1	891032956
401	210	1	891032976
903	87	1	891032981
339	709	1	891032982
775	307	1	891032989
775	245	0	891032989
903	91	1	891033005
903	48	1	891033005
903	642	1	891033005
401	481	0	891033014
401	507	1	891033014
401	632	1	891033014
775	343	1	891033022
401	143	1	891033034
339	498	1	891033044
339	9	1	891033044
339	528	1	891033044
339	523	1	891033044
339	134	1	891033044
903	60	1	891033048
835	527	1	891033048
401	659	0	891033061
903	185	1	891033070
903	79	1	891033070
339	515	1	891033072
835	187	1	891033078
401	428	1	891033092
401	511	0	891033092
401	211	1	891033092
401	485	1	891033092
339	200	1	891033118
401	483	1	891033121
401	356	1	891033122
401	83	1	891033122
903	46	1	891033123
339	509	1	891033140
835	193	1	891033148
190	340	0	891033153
401	735	1	891033158
401	638	1	891033158
401	661	0	891033158
401	519	1	891033158
339	522	1	891033165
339	133	1	891033165
835	654	1	891033173
835	196	1	891033173
190	258	0	891033183
401	486	1	891033184
401	154	0	891033184
401	501	0	891033184
401	654	0	891033184
835	215	1	891033199
339	693	1	891033200
339	45	1	891033200
339	644	1	891033200
835	606	1	891033200
339	258	0	891033200
401	13	0	891033204
339	214	0	891033226
339	461	1	891033226
401	11	0	891033227
401	584	0	891033227
835	132	1	891033232
835	357	1	891033232
835	543	1	891033232
401	65	1	891033250
401	435	1	891033250
401	490	0	891033250
339	631	1	891033256
339	135	1	891033256
234	268	0	891033261
234	313	1	891033261
234	242	1	891033261
401	188	0	891033267
835	191	1	891033276
903	529	1	891033278
339	150	1	891033282
339	293	1	891033282
401	203	1	891033288
903	746	0	891033302
903	61	1	891033302
835	210	1	891033303
190	326	1	891033305
190	328	0	891033305
339	182	1	891033310
339	178	1	891033310
234	286	0	891033314
401	202	1	891033319
401	724	1	891033319
401	499	0	891033319
401	88	1	891033319
401	634	0	891033319
190	895	0	891033327
190	989	0	891033327
903	461	0	891033334
903	12	1	891033334
903	204	0	891033335
903	11	0	891033335
903	1070	1	891033335
828	313	0	891033342
828	306	0	891033342
828	286	1	891033342
401	451	0	891033343
401	482	1	891033343
190	327	0	891033349
835	735	1	891033349
190	898	0	891033349
339	434	1	891033350
903	223	1	891033354
190	294	0	891033370
190	539	0	891033370
401	630	1	891033370
401	198	1	891033370
401	604	1	891033370
401	493	1	891033370
903	509	1	891033380
835	204	0	891033380
835	427	1	891033380
339	131	1	891033382
339	74	1	891033382
339	198	1	891033382
190	748	0	891033388
234	321	0	891033393
234	751	0	891033394
401	404	0	891033395
401	26	0	891033395
401	162	1	891033395
401	194	1	891033395
339	196	1	891033416
339	89	1	891033416
401	655	0	891033417
401	69	0	891033417
401	197	1	891033417
835	1	0	891033420
835	162	1	891033420
234	307	0	891033427
903	157	1	891033430
401	168	0	891033442
401	520	0	891033442
401	528	1	891033442
190	1313	0	891033445
339	655	1	891033452
339	42	1	891033452
339	92	1	891033452
339	65	1	891033452
401	153	0	891033466
401	537	1	891033466
339	516	1	891033481
339	23	1	891033481
190	245	1	891033487
401	365	1	891033497
401	603	1	891033497
401	196	1	891033497
401	478	0	891033497
835	97	1	891033501
903	709	1	891033502
903	238	1	891033502
339	160	1	891033512
339	222	1	891033512
903	47	1	891033522
401	582	1	891033523
401	553	1	891033523
401	144	1	891033523
401	185	1	891033523
835	485	1	891033525
835	157	1	891033526
903	210	1	891033541
903	23	1	891033541
903	177	1	891033541
339	433	1	891033542
339	213	1	891033542
339	204	0	891033542
401	71	0	891033549
401	588	0	891033549
401	663	0	891033549
401	371	0	891033550
835	523	0	891033560
835	135	1	891033560
835	131	1	891033560
835	216	1	891033560
903	582	0	891033564
903	64	1	891033564
903	4	1	891033564
339	81	1	891033566
339	1017	1	891033567
828	269	1	891033574
828	303	1	891033574
401	509	1	891033582
401	430	0	891033582
401	157	0	891033582
401	99	1	891033582
401	97	1	891033582
903	180	1	891033585
234	304	0	891033591
339	423	0	891033602
401	161	0	891033603
401	385	0	891033603
190	333	1	891033606
190	751	1	891033606
190	300	1	891033606
190	354	1	891033606
903	523	1	891033606
190	272	1	891033606
190	269	1	891033606
903	467	0	891033606
190	313	1	891033606
190	288	1	891033606
903	1098	1	891033606
190	302	1	891033606
190	310	1	891033607
828	887	1	891033611
835	174	1	891033623
401	609	0	891033625
401	70	1	891033625
234	258	0	891033627
234	300	0	891033627
234	872	0	891033627
903	192	1	891033628
903	649	1	891033628
339	64	1	891033629
339	205	1	891033629
190	276	1	891033632
190	471	1	891033632
559	315	1	891033635
559	311	0	891033635
401	125	0	891033651
401	610	1	891033651
401	684	1	891033651
339	4	1	891033653
190	7	1	891033653
339	197	1	891033653
190	100	1	891033653
835	180	1	891033675
835	499	1	891033675
339	191	1	891033676
190	222	1	891033676
339	151	1	891033676
190	273	1	891033676
822	272	0	891033683
401	204	1	891033684
234	259	0	891033686
559	265	1	891033696
190	15	1	891033697
190	117	1	891033697
339	257	1	891033710
339	168	1	891033710
234	294	0	891033715
835	318	1	891033718
835	616	1	891033718
835	133	1	891033718
835	393	1	891033718
190	9	0	891033725
190	685	0	891033725
339	188	1	891033735
339	22	1	891033735
234	288	0	891033738
190	148	1	891033742
822	333	1	891033747
822	902	1	891033747
835	632	1	891033747
903	187	1	891033754
903	664	1	891033755
903	443	1	891033755
828	340	1	891033756
828	327	1	891033756
559	1556	0	891033759
339	1267	0	891033766
339	506	1	891033766
835	504	1	891033772
234	749	0	891033772
234	328	0	891033772
190	237	1	891033773
190	282	0	891033773
190	121	0	891033773
190	24	0	891033773
903	154	1	891033781
903	521	1	891033781
903	196	1	891033781
903	214	1	891033781
339	632	1	891033794
339	144	0	891033794
559	205	1	891033805
559	196	1	891033805
190	544	1	891033806
903	317	1	891033808
903	234	1	891033808
903	211	1	891033808
903	708	1	891033808
835	179	1	891033819
835	143	1	891033819
234	292	1	891033821
903	684	0	891033828
903	1101	1	891033828
339	1113	1	891033829
339	661	1	891033830
339	250	1	891033830
559	318	1	891033835
190	742	0	891033841
234	289	1	891033851
234	316	1	891033851
339	1240	1	891033855
835	588	0	891033857
835	234	1	891033857
835	505	0	891033857
835	423	1	891033857
190	591	1	891033863
190	147	1	891033863
190	125	0	891033863
835	197	1	891033889
835	633	1	891033889
339	1135	0	891033898
339	181	1	891033898
339	136	1	891033898
190	508	0	891033905
190	118	0	891033906
559	521	0	891033911
559	520	1	891033911
559	187	0	891033911
234	329	0	891033922
835	200	1	891033927
835	612	1	891033927
835	526	0	891033927
835	134	0	891033927
339	153	1	891033932
339	1039	1	891033932
559	127	1	891033956
559	513	1	891033956
559	863	1	891033956
835	650	1	891033957
835	465	0	891033957
835	185	1	891033957
339	228	1	891033960
234	989	0	891033966
234	984	0	891033966
339	518	1	891033984
835	514	0	891033986
835	660	1	891033986
828	328	0	891033988
559	69	1	891034003
559	22	0	891034003
559	87	1	891034003
559	519	1	891034004
234	322	0	891034007
234	358	0	891034007
339	649	1	891034007
234	873	0	891034007
835	1045	1	891034023
835	183	1	891034023
835	1673	0	891034023
835	421	1	891034023
559	661	0	891034040
339	549	1	891034040
339	130	1	891034040
559	199	1	891034040
835	28	1	891034052
623	274	1	891034053
623	815	0	891034053
559	12	0	891034067
339	673	1	891034071
234	887	0	891034078
835	239	1	891034084
835	486	1	891034084
835	205	0	891034084
559	427	1	891034095
559	587	1	891034095
234	243	0	891034107
623	222	1	891034110
339	639	1	891034115
339	939	1	891034115
835	673	1	891034117
835	488	1	891034117
623	291	0	891034129
623	121	1	891034129
559	191	1	891034139
835	194	1	891034143
828	906	0	891034148
828	270	1	891034148
339	451	0	891034151
339	790	0	891034151
339	241	1	891034152
339	117	0	891034152
794	286	0	891034156
794	242	1	891034156
559	1401	0	891034172
559	527	1	891034172
559	528	1	891034209
559	508	0	891034209
794	269	1	891034213
339	211	1	891034215
339	190	1	891034215
835	484	1	891034219
835	160	0	891034219
828	288	0	891034237
559	660	0	891034250
339	53	1	891034254
339	173	1	891034254
339	76	0	891034254
339	217	0	891034254
339	91	1	891034282
794	887	1	891034284
835	1063	1	891034285
835	186	1	891034285
623	525	1	891034294
623	603	1	891034294
623	183	0	891034294
828	751	0	891034306
835	609	1	891034310
559	1141	0	891034316
623	228	0	891034343
623	234	1	891034343
623	504	0	891034343
623	185	1	891034343
559	511	0	891034347
835	371	1	891034366
835	69	1	891034366
835	610	1	891034401
835	98	1	891034401
667	313	0	891034404
667	272	1	891034404
667	268	0	891034404
667	315	1	891034426
828	316	1	891034440
667	269	1	891034444
623	642	0	891034472
339	942	1	891034484
339	403	0	891034510
667	301	0	891034513
828	322	0	891034515
794	751	0	891034523
623	227	1	891034528
339	1248	0	891034538
559	56	0	891034550
559	144	1	891034551
667	880	0	891034568
667	316	1	891034584
339	302	1	891034592
339	1404	1	891034592
339	248	1	891034592
171	302	1	891034606
171	305	0	891034606
171	354	0	891034606
171	288	0	891034606
171	306	0	891034606
559	188	1	891034609
623	202	0	891034620
339	101	0	891034626
339	161	0	891034626
339	97	1	891034626
171	262	1	891034641
559	195	0	891034647
339	1110	1	891034657
339	159	0	891034681
171	906	0	891034684
171	268	1	891034684
559	566	1	891034688
559	233	0	891034688
559	226	1	891034688
339	735	1	891034717
339	1258	0	891034717
339	566	0	891034717
339	845	1	891034718
667	694	1	891034730
667	234	0	891034730
339	226	0	891034744
794	1251	1	891034755
794	515	1	891034755
171	690	0	891034756
171	304	0	891034756
623	216	1	891034756
623	523	1	891034756
171	340	0	891034756
623	163	0	891034756
623	153	0	891034757
667	182	1	891034767
667	651	1	891034767
667	357	1	891034767
667	427	1	891034767
667	223	1	891034767
339	660	1	891034778
339	961	0	891034778
339	427	1	891034778
339	265	0	891034779
794	275	1	891034792
171	258	1	891034801
171	286	0	891034801
171	326	0	891034801
171	303	1	891034801
171	245	0	891034801
339	675	1	891034810
339	143	1	891034810
667	285	1	891034810
339	218	0	891034810
667	131	1	891034810
623	211	0	891034814
623	186	0	891034814
667	9	1	891034831
171	292	1	891034835
171	313	1	891034835
171	346	1	891034835
171	310	1	891034835
171	887	1	891034835
171	272	1	891034835
171	315	1	891034835
171	270	1	891034835
339	402	0	891034867
339	614	0	891034867
667	216	1	891034894
667	86	1	891034894
339	770	1	891034895
559	398	0	891034904
667	28	1	891034913
667	461	1	891034913
339	856	1	891034922
339	447	1	891034923
667	79	0	891034930
667	192	1	891034947
667	283	1	891034947
623	70	1	891034950
623	692	0	891034951
339	5	0	891034953
339	347	1	891034953
339	410	0	891034953
794	150	1	891034956
794	14	1	891034956
559	210	1	891034957
623	629	0	891034973
623	88	1	891034973
623	451	1	891034973
667	318	1	891034976
411	304	0	891034982
794	455	1	891034986
559	322	1	891034987
623	66	1	891034993
667	196	1	891034993
339	73	0	891035003
667	504	0	891035015
667	1101	0	891035015
667	186	1	891035033
667	197	1	891035033
339	1153	1	891035035
339	640	1	891035035
667	475	1	891035051
667	210	0	891035051
441	300	0	891035056
441	313	1	891035056
441	288	0	891035056
339	568	0	891035061
794	100	1	891035063
835	708	1	891035078
667	487	1	891035084
667	275	1	891035084
667	23	0	891035084
822	539	0	891035086
339	503	1	891035093
339	736	0	891035093
667	435	0	891035104
667	98	1	891035104
667	69	0	891035104
559	902	1	891035111
559	182	1	891035111
559	1101	1	891035111
559	550	1	891035111
559	197	1	891035111
559	55	1	891035111
559	174	1	891035111
559	515	1	891035111
559	180	1	891035111
559	385	1	891035111
623	50	1	891035112
623	648	1	891035112
623	194	1	891035112
623	483	1	891035112
623	435	1	891035112
623	659	1	891035112
623	79	1	891035112
623	210	1	891035112
339	25	1	891035116
339	1526	1	891035116
794	127	1	891035117
794	187	1	891035117
667	527	1	891035121
794	238	1	891035135
559	300	1	891035137
667	482	1	891035140
667	238	0	891035140
822	751	0	891035141
441	538	0	891035144
339	436	1	891035147
339	67	0	891035147
339	404	1	891035147
411	222	0	891035152
411	405	1	891035152
339	737	0	891035180
339	99	1	891035180
339	231	0	891035180
441	259	0	891035211
441	294	1	891035211
339	212	1	891035215
794	936	1	891035219
411	22	1	891035239
411	195	0	891035239
441	751	1	891035247
339	636	1	891035248
441	342	1	891035267
411	56	1	891035278
411	182	0	891035278
411	651	1	891035278
441	338	1	891035289
794	116	1	891035307
794	50	1	891035307
794	137	1	891035307
835	176	1	891035309
835	50	1	891035309
835	310	1	891035309
835	509	1	891035309
835	378	1	891035309
411	228	0	891035309
835	272	1	891035309
835	1153	1	891035309
835	287	1	891035309
339	163	1	891035324
852	289	0	891035325
559	347	0	891035343
441	683	0	891035350
794	285	1	891035355
411	230	0	891035362
411	227	0	891035362
411	229	0	891035362
559	261	0	891035378
411	38	1	891035405
411	449	0	891035405
559	259	0	891035407
794	118	0	891035413
339	411	0	891035420
828	895	0	891035437
828	355	0	891035437
828	325	0	891035438
828	748	0	891035438
828	345	0	891035438
828	752	0	891035438
828	271	0	891035438
828	347	0	891035438
828	900	0	891035438
828	886	0	891035438
441	100	0	891035441
339	121	0	891035454
339	88	1	891035454
559	257	0	891035466
441	7	1	891035468
441	1	1	891035468
411	435	0	891035478
339	431	1	891035488
441	121	1	891035489
441	117	1	891035489
441	405	0	891035507
559	294	0	891035519
339	550	0	891035523
339	227	0	891035524
411	238	0	891035525
445	886	0	891035539
852	127	1	891035544
411	209	1	891035550
559	687	0	891035551
339	415	0	891035553
445	340	1	891035571
794	13	1	891035582
339	380	0	891035584
339	229	0	891035584
794	514	1	891035604
828	19	1	891035613
828	6	0	891035614
828	275	0	891035614
828	224	0	891035614
411	1475	0	891035617
411	208	1	891035617
559	652	1	891035633
559	514	1	891035633
411	655	1	891035639
339	637	1	891035647
794	420	1	891035662
411	202	1	891035663
559	238	0	891035674
559	202	0	891035674
339	80	0	891035707
559	204	0	891035708
559	153	0	891035708
828	475	1	891035724
828	116	1	891035724
339	29	0	891035759
411	161	0	891035761
411	89	0	891035761
411	720	0	891035761
411	88	0	891035761
411	8	0	891035761
411	117	0	891035761
559	435	0	891035781
559	194	0	891035781
794	224	1	891035793
559	523	1	891035812
559	73	1	891035812
828	14	1	891035819
794	847	1	891035822
794	475	1	891035822
411	9	1	891035827
445	288	0	891035830
445	327	0	891035830
445	245	0	891035830
210	73	1	891035837
559	163	1	891035840
559	167	0	891035840
339	82	1	891035850
339	702	1	891035850
339	823	0	891035850
794	1	1	891035864
828	547	0	891035864
828	24	1	891035864
828	1068	1	891035864
828	283	0	891035864
559	4	1	891035876
931	269	0	891035876
931	310	0	891035876
931	302	1	891035876
931	313	1	891035876
794	249	0	891035885
445	895	0	891035897
210	393	0	891035904
931	303	1	891035917
931	344	1	891035917
931	900	1	891035917
210	629	0	891035928
794	109	1	891035941
931	347	1	891035946
794	24	1	891035957
794	181	1	891035957
210	502	0	891035965
828	20	0	891035969
931	362	0	891035970
828	10	0	891035970
210	40	0	891035994
852	264	0	891035999
931	1022	0	891036003
931	258	0	891036003
931	690	1	891036003
794	557	1	891036008
339	573	0	891036016
210	722	1	891036021
210	238	0	891036021
931	306	1	891036026
852	323	0	891036039
339	739	0	891036058
339	167	1	891036058
931	896	0	891036080
931	304	1	891036105
931	312	1	891036105
794	273	1	891036111
794	19	1	891036111
931	355	0	891036148
339	139	0	891036199
794	221	1	891036222
794	473	1	891036222
931	678	0	891036247
339	396	1	891036316
339	449	0	891036316
852	274	0	891036369
339	235	0	891036387
822	1110	1	891036395
852	681	1	891036414
852	678	0	891036414
852	260	0	891036414
852	181	1	891036414
852	515	1	891036414
852	259	1	891036414
852	50	1	891036414
852	250	1	891036414
852	358	0	891036414
852	257	1	891036414
339	546	1	891036423
339	1244	1	891036423
339	94	0	891036423
931	100	1	891036430
852	685	0	891036435
852	100	1	891036457
852	1615	0	891036457
852	1	1	891036457
931	744	1	891036463
931	126	1	891036463
852	7	0	891036485
828	207	1	891036492
828	1196	0	891036492
828	198	1	891036492
828	652	1	891036492
339	233	0	891036503
852	109	0	891036505
931	459	1	891036506
931	515	1	891036506
931	471	0	891036506
931	257	1	891036530
931	137	0	891036552
931	237	0	891036552
339	145	0	891036557
339	1139	0	891036557
828	171	0	891036568
828	960	1	891036568
828	381	0	891036568
931	121	0	891036604
931	283	1	891036604
931	293	1	891036604
828	1073	1	891036630
828	509	0	891036630
828	462	0	891036630
828	1056	0	891036630
931	14	1	891036648
931	111	0	891036648
931	297	1	891036673
931	250	0	891036673
741	181	1	891036681
931	508	1	891036696
822	1240	0	891036703
852	117	1	891036707
931	50	0	891036715
828	463	0	891036717
828	694	0	891036717
931	116	1	891036734
809	315	1	891036743
809	272	1	891036743
809	302	1	891036743
809	313	1	891036743
809	340	1	891036744
809	319	0	891036744
13	896	1	891036745
931	255	1	891036755
852	235	1	891036765
931	181	1	891036786
931	125	1	891036786
852	25	0	891036802
809	307	1	891036809
809	331	0	891036809
809	286	1	891036809
852	290	1	891036817
828	190	0	891036826
828	83	0	891036826
828	557	0	891036826
852	408	1	891036843
931	298	1	891036849
931	546	0	891036849
822	206	0	891036851
852	840	0	891036866
852	252	0	891036866
852	827	0	891036866
931	845	0	891036883
931	290	0	891036883
931	281	0	891036883
852	473	0	891036884
852	121	1	891036901
852	926	0	891036902
931	685	1	891036902
809	258	0	891036903
809	300	1	891036903
809	333	0	891036903
852	151	1	891036922
828	59	1	891036972
828	730	0	891036972
828	531	1	891036972
828	179	1	891036972
931	476	0	891036974
931	245	1	891037024
931	220	0	891037046
828	753	1	891037047
828	558	0	891037047
828	86	0	891037047
828	923	0	891037047
931	252	0	891037070
88	286	1	891037111
88	302	0	891037111
822	358	0	891037112
931	1152	1	891037177
88	313	0	891037201
828	170	0	891037231
828	510	0	891037231
852	546	1	891037245
565	166	1	891037252
565	165	1	891037252
565	171	1	891037252
852	118	1	891037262
852	405	0	891037262
88	750	0	891037276
88	315	1	891037276
88	904	1	891037276
565	170	1	891037291
822	1	1	891037291
565	639	1	891037291
822	408	1	891037291
565	1396	1	891037333
565	923	1	891037333
88	311	1	891037336
392	313	1	891037385
392	269	1	891037385
392	268	1	891037385
392	345	1	891037385
392	319	1	891037385
392	286	0	891037385
392	302	1	891037385
565	207	1	891037393
822	189	1	891037394
822	588	0	891037394
822	91	0	891037394
822	432	0	891037394
822	95	1	891037394
822	169	1	891037394
88	308	1	891037396
392	272	1	891037437
392	346	1	891037437
392	300	0	891037437
392	340	1	891037437
392	270	1	891037437
392	303	1	891037437
565	512	0	891037453
565	707	1	891037453
565	212	1	891037453
565	10	1	891037453
822	101	0	891037465
828	702	0	891037466
88	300	0	891037466
828	61	1	891037466
88	880	0	891037466
565	1622	1	891037478
392	310	1	891037490
392	271	0	891037490
392	344	1	891037490
565	30	1	891037499
931	127	1	891037521
931	300	1	891037521
931	272	1	891037521
931	750	1	891037521
931	316	1	891037521
931	275	1	891037521
931	286	1	891037521
931	333	1	891037521
565	52	1	891037524
392	258	0	891037531
392	288	1	891037531
392	333	1	891037531
392	294	1	891037561
392	312	1	891037561
852	597	0	891037562
565	652	1	891037563
565	190	1	891037563
565	382	1	891037586
852	825	0	891037586
392	347	1	891037600
852	472	0	891037605
88	301	1	891037618
852	841	1	891037625
565	855	1	891037628
565	83	1	891037628
565	381	0	891037628
565	70	1	891037629
392	325	1	891037634
392	328	0	891037634
828	382	0	891037639
828	52	0	891037639
828	57	0	891037640
392	321	1	891037685
392	326	0	891037685
565	509	1	891037692
565	462	1	891037692
565	713	1	891037693
88	354	1	891037708
88	321	0	891037708
88	319	0	891037708
88	690	1	891037708
392	304	1	891037720
392	324	0	891037720
392	880	1	891037720
828	1672	0	891037722
852	122	0	891037738
852	820	1	891037754
565	86	1	891037757
565	970	1	891037757
392	289	1	891037769
392	323	0	891037769
852	930	0	891037777
852	407	0	891037778
565	179	1	891037778
392	260	0	891037790
392	872	1	891037790
565	515	1	891037803
565	213	1	891037803
852	826	0	891037806
392	316	1	891037811
828	1597	0	891037813
828	582	0	891037813
828	1005	0	891037813
565	730	1	891037837
565	640	1	891037837
565	638	1	891037837
392	875	0	891037851
392	538	0	891037851
392	873	0	891037851
88	898	1	891037859
828	213	0	891037865
852	1052	1	891037888
852	506	1	891037917
828	1153	0	891037948
828	512	1	891037948
828	640	0	891037948
828	26	0	891037948
828	1462	0	891037948
828	737	0	891037948
828	921	1	891037948
828	1622	0	891038060
828	1268	0	891038098
88	881	1	891038103
88	886	1	891038103
88	1191	1	891038103
392	515	1	891038110
392	50	1	891038110
392	127	1	891038110
392	246	1	891038110
392	1007	1	891038137
392	1160	0	891038137
392	293	1	891038137
392	181	1	891038137
392	297	1	891038137
392	250	0	891038158
392	1143	1	891038158
392	1142	1	891038184
392	1012	1	891038184
392	257	1	891038184
392	298	0	891038205
392	534	1	891038205
392	248	1	891038205
392	1014	0	891038205
828	961	0	891038222
392	255	0	891038224
392	249	0	891038224
392	244	0	891038247
392	1258	0	891038247
828	958	1	891038262
392	1226	1	891038288
392	615	1	891038371
392	11	1	891038371
392	134	1	891038371
392	528	1	891038371
392	180	1	891038371
392	495	0	891038401
392	172	1	891038401
392	657	1	891038401
392	114	1	891038401
392	200	0	891038433
392	99	1	891038433
392	165	1	891038433
392	705	1	891038433
392	58	1	891038433
392	189	1	891038433
392	517	1	891038466
392	199	1	891038466
392	837	1	891038466
392	166	1	891038466
392	23	1	891038466
392	493	1	891038945
392	129	1	891038945
392	511	1	891038945
392	482	1	891038945
392	178	1	891038945
392	179	1	891038946
392	463	0	891038946
392	589	1	891038946
392	488	1	891038978
392	169	1	891038978
392	197	1	891038978
392	650	1	891038978
392	209	1	891038978
392	492	1	891038979
392	510	1	891038979
392	98	1	891038979
392	174	1	891038979
392	170	1	891039015
392	191	1	891039015
392	604	1	891039015
392	813	0	891039015
392	847	1	891039015
392	632	1	891039015
392	663	1	891039049
392	491	1	891039049
392	513	1	891039049
392	276	1	891039049
392	59	1	891039049
591	100	1	891039565
591	283	1	891039565
591	285	1	891039565
591	1017	0	891039616
591	116	1	891039616
591	508	1	891039616
591	1120	1	891039637
591	13	1	891039637
591	25	1	891039658
591	1028	0	891039658
591	866	0	891039658
591	235	0	891039676
591	934	0	891039769
591	740	1	891039974
591	275	1	891039974
591	237	0	891039974
741	7	0	891040277
741	660	0	891040362
591	712	0	891040366
591	517	1	891040366
591	72	0	891040366
591	4	1	891040366
591	451	0	891040366
485	242	1	891040423
485	311	0	891040423
485	302	1	891040423
485	313	1	891040423
741	393	0	891040490
485	269	1	891040493
